uri,station,county,county_id,zone,name,timezone,elevation_ft,latitude,longitude,mail_address,mail_city,mail_state,mail_zipcode,phone,email
https://api.weather.gov/stations/K6I2,K6I2,Washington,KYC229,KYZ046,Lebanon-Springfield Airport,America/New_York,862.903,37.6352,-85.2418,6201 Theiler Lane,Louisville,KY,40229-1476,502-969-8842,w-lmk.webmaster@noaa.gov
https://api.weather.gov/stations/K6K5,K6K5,Deschutes,ORC017,ORZ610,SISTERS,America/Los_Angeles,3166.165,44.30445,-121.53909,2001 NW 56th Drive,Pendleton,OR,97801,(541) 276-7832,w-pdt.webmaster@noaa.gov
https://api.weather.gov/stations/K6L4,K6L4,Logan,WVC045,WVZ025,Logan County Airport,America/New_York,1666.748,37.8557,-81.9158999,400 Parkway Rd.,Charleston,WV,25309,(304) 746-0180,rlx.webmaster@noaa.gov
https://api.weather.gov/stations/K6R3,K6R3,Liberty,TXC291,TXZ200,Cleveland,America/Chicago,147.645,30.3567,-95.0083,1353 FM 646 Suite 202,Dickinson,TX,77539,281-337-5074,sr-hgx.webmaster@noaa.gov
https://api.weather.gov/stations/K6R6,K6R6,Terrell,TXC443,TXZ082,Dryden - Terrell County Airport,America/Chicago,2319.667,30.04806,-102.21306,2500 Challenger Dr.,Midland,TX,79706-2606,(432) 563-5006,sr-maf.webmaster@noaa.gov
https://api.weather.gov/stations/K6S5,K6S5,Ravalli,MTC081,MTZ109,HAMILTON,America/Denver,3641.91,46.2514899,-114.12554,6633 Aviation Way,Missoula,MT,59808-9381,(406) 329-4840,w-mso.webmaster@noaa.gov
https://api.weather.gov/stations/K6S8,K6S8,Yellowstone,MTC111,MTZ128,LAURELMUNC,America/Denver,3513.951,45.70308,-108.76108,2170 Overland Ave,Billings,MT,59102-6455,(406) 652-0851,w-byz.webmaster@noaa.gov
https://api.weather.gov/stations/K6V4,K6V4,Pennington,SDC103,SDZ261,WALLMUNC,America/Denver,2811.817,43.99949,-102.2546,300 East Signal Drive,Rapid City,SD,57701-3800,605-341-9271,w-unr.webmaster@noaa.gov
https://api.weather.gov/stations/K6V5,K6V5,Perkins,SDC105,SDZ261,BISON,America/Denver,2782.288,45.51859,-102.4599999,300 East Signal Drive,Rapid City,SD,57701-3800,605-341-9271,w-unr.webmaster@noaa.gov
https://api.weather.gov/stations/K74V,K74V,Duchesne,UTC013,UTZ482,ROOSEVELT,America/Denver,5170.856,40.28,-110.05,2242 W. North Temple,Salt Lake City,UT,84116,801-524-5133,w-slc.webmaster@noaa.gov
https://api.weather.gov/stations/K79J,K79J,Covington,ALC039,ALZ060,"Andalusia, Andalusia-Opp Municipal Airport",America/Chicago,305.133,31.3,-86.38333,8400 Airport Blvd Bldg 11,Mobile,AL,36608,251-633-6443,sr-mob.webmaster@noaa.gov
https://api.weather.gov/stations/K7BM,K7BM,Chaffee,COC015,COZ220,Cottonwood Pass,America/Denver,9823.314,38.7825,-106.21806,3 Eaton Way,Pueblo,CO,81001-4856,(719) 948-9429,w-pub.webmaster@noaa.gov
https://api.weather.gov/stations/K7L2,K7L2,Emmons,NDC029,NDZ046,LINTON,America/Chicago,1778.302,46.22,-100.25,"2301 University Drive, Building 27",Bismarck,ND,58504,701-250-4224,w-bis.webmaster@noaa.gov
https://api.weather.gov/stations/K7R3,K7R3,Assumption,LAC007,LAZ056,Amelia / Lake Palourd,America/Chicago,6.562,29.7,-91.1,62300 Airport Rd.,Slidell,LA,70460-5243,504.522.7330    985.649.0429,sr-lix.webmaster@noaa.gov
https://api.weather.gov/stations/K7S1,K7S1,Madison,MTC057,MTZ111,TWIN BRIDGES,America/Denver,4777.136,45.5337699,-112.30258,6633 Aviation Way,Missoula,MT,59808-9381,(406) 329-4840,w-mso.webmaster@noaa.gov
https://api.weather.gov/stations/K7W4,K7W4,Louisa,VAC109,VAZ510,Lake Anna Airport,America/New_York,347.786,37.9658,-77.7459,10009 General Mahone Highway,Wakefield,VA,23888,757-899-4200,AKQ.webmaster@noaa.gov
https://api.weather.gov/stations/K82C,K82C,Juneau,WIC057,WIZ043,New Lisbon Mauston Airport,America/Chicago,905.556,43.8387,-90.1377,N2788 County Road FA,LaCrosse,WI,54601,608-784-7294,w-arx.webmaster@noaa.gov
https://api.weather.gov/stations/K82V,K82V,Laramie,WYC021,WYZ310,Pine Bluffs Municipal Airport,America/Denver,5151.17,41.1533,-104.1302,1301 Airport Parkway,Cheyenne,WY,82001-1549,307-772-2468,w-cys.webmaster@noaa.gov
https://api.weather.gov/stations/K84D,K84D,Ziebach,SDC137,SDZ266,EAGLEBUTTE,America/Denver,2444.345,44.98437,-101.25104,300 East Signal Drive,Rapid City,SD,57701-3800,605-341-9271,w-unr.webmaster@noaa.gov
https://api.weather.gov/stations/K88M,K88M,Lincoln,MTC053,MTZ104,EUREKA,America/Denver,2667.453,48.97383,-115.07633,6633 Aviation Way,Missoula,MT,59808-9381,(406) 329-4840,w-mso.webmaster@noaa.gov
https://api.weather.gov/stations/K8A0,K8A0,Marshall,ALC095,ALZ008,"Albertville, Albertville Municipal Airport",America/Chicago,1030.234,34.22889,-86.25556,320A Sparkman Drive,Huntsville,AL,35805,256-890-8503,sr-hun.webmaster@noaa.gov
https://api.weather.gov/stations/K8B0,K8B0,Franklin,MEC007,MEZ008,FRANKLIN,America/New_York,1820.955,44.99189,-70.66463,"P.O. Box 1208
1 Weather Lane",Gray,ME,4039,207-688-3216,gyx.webmaster@noaa.gov
https://api.weather.gov/stations/K8D3,K8D3,Roberts,SDC109,SDZ273,"Sisseton, Sisseton Municipal Airport",America/Chicago,1158.193,45.66889,-96.99139,824 Brown County 14 South,Aberdeen,SD,57401-9311,605-225-0519,w-abr.webmaster@noaa.gov
https://api.weather.gov/stations/K8D7,K8D7,Clark,SDC025,SDZ272,CLARKCOUNTY,America/Chicago,1791.426,44.89491,-97.71108,824 Brown County 14 South,Aberdeen,SD,57401-9311,605-225-0519,w-abr.webmaster@noaa.gov
https://api.weather.gov/stations/K8K2,K8K2,Harper,KSC077,KSZ091,HARPER,America/Chicago,1423.954,37.27818,-98.04347,2142 S. Tyler Road,Wichita,KS,67209-3016,316-942-3102,w-ict.webmaster@noaa.gov
https://api.weather.gov/stations/K8V3,K8V3,Hutchinson,SDC067,SDZ258,PARKSTONMUNC,America/Chicago,1414.111,43.37915,-97.97118,26 Weather Lane,Sioux Falls,SD,57104-0198,605-330-4247,w-fsd.webmaster@noaa.gov
https://api.weather.gov/stations/K8W2,K8W2,Shenandoah,VAC171,VAZ027,New Market Airport,America/New_York,974.457,38.6557,-78.7081,"Weather Forecast Office Baltimore/Washington
43858 Weather Service Rd.",Sterling,VA,20166,(703) 996-2200,lwxwebmaster@noaa.gov
https://api.weather.gov/stations/K92S,K92S,,,,Cape Blanco Coast Guard Station,America/Los_Angeles,183.736,42.8333299,-124.56667,,,,,,
https://api.weather.gov/stations/K96D,K96D,Pembina,NDC067,NDZ008,Walhalla Municipal Airport,America/Chicago,944.928,48.94017,-97.90528,4797 Technology Circle,Grand Forks,ND,58203-0600,701-772-0720,w-fgf.webmaster@noaa.gov
https://api.weather.gov/stations/K97M,K97M,Carter,MTC011,MTZ133,EKALAKA AIRPORT,America/Denver,3500.827,45.87791,-104.5375,2170 Overland Ave,Billings,MT,59102-6455,(406) 652-0851,w-byz.webmaster@noaa.gov
https://api.weather.gov/stations/K98D,K98D,Sully,SDC119,SDZ270,ONIDAMUNC,America/Chicago,1873.451,44.7004499,-100.1,824 Brown County 14 South,Aberdeen,SD,57401-9311,605-225-0519,w-abr.webmaster@noaa.gov
https://api.weather.gov/stations/K9A5,K9A5,Walker,GAC295,GAZ002,Barwick Lafayette Airport,America/New_York,774.316,34.6885,-85.2903,4 Falcon Drive,Peachtree City,GA,30269,770.486.1133,sr-ffc.webmaster@noaa.gov
https://api.weather.gov/stations/K9D1,K9D1,Gregory,SDC053,SDZ255,GREGORY AIRPORT,America/Chicago,2165.46,43.2217399,-99.4033,26 Weather Lane,Sioux Falls,SD,57104-0198,605-330-4247,w-fsd.webmaster@noaa.gov
https://api.weather.gov/stations/K9D7,K9D7,Towner,NDC095,NDZ006,CANDO,America/Chicago,1483.012,48.4799999,-99.23,4797 Technology Circle,Grand Forks,ND,58203-0600,701-772-0720,w-fgf.webmaster@noaa.gov
https://api.weather.gov/stations/K9F2,K9F2,Lafourche,LAC057,LAZ067,Fourchon Supplementary Aviation Weather Reporting Station,America/Chicago,6.562,29.1,-90.2,62300 Airport Rd.,Slidell,LA,70460-5243,504.522.7330    985.649.0429,sr-lix.webmaster@noaa.gov
https://api.weather.gov/stations/K9K7,K9K7,Ellsworth,KSC053,KSZ048,ELLSWORTH,America/Chicago,1610.971,38.7504,-98.22975,2142 S. Tyler Road,Wichita,KS,67209-3016,316-942-3102,w-ict.webmaster@noaa.gov
https://api.weather.gov/stations/K9K8,K9K8,Kingman,KSC095,KSZ082,KINGMAN,America/Chicago,1601.128,37.6689999,-98.12388,2142 S. Tyler Road,Wichita,KS,67209-3016,316-942-3102,w-ict.webmaster@noaa.gov
https://api.weather.gov/stations/K9L2,K9L2,Kern,CAC029,CAZ299,"Edwards, Edwards Air Force Auxiliary North Base",America/Los_Angeles,2299.981,34.98333,-117.85,900 Foggy Bottom Rd,Hanford,CA,93230-5236,559-584-3752,w-hnx.webmaster@noaa.gov
https://api.weather.gov/stations/K9MN,K9MN,Olmsted,MNC109,MNZ087,Rochester - St. Mary's Hospital Heliport,America/Chicago,1026.953,44.0206,-92.48286,N2788 County Road FA,LaCrosse,WI,54601,608-784-7294,w-arx.webmaster@noaa.gov
https://api.weather.gov/stations/K9S2,K9S2,Daniels,MTC019,MTZ120,SCOBEY AIRPORT,America/Denver,2431.221,48.80772,-105.43947,92 Airport Road,Glasgow,MT,59230,(406)228-4042,w-ggw.webmaster@noaa.gov
https://api.weather.gov/stations/K9V6,K9V6,Bennett,SDC007,SDZ265,MARTINMUNC,America/Denver,3290.843,43.16564,-101.71269,300 East Signal Drive,Rapid City,SD,57701-3800,605-341-9271,w-unr.webmaster@noaa.gov
https://api.weather.gov/stations/K9V9,K9V9,Brule,SDC015,SDZ255,"Chamberlain, Chamberlain Municipal Airport",America/Chicago,1692.996,43.76667,-99.31833,26 Weather Lane,Sioux Falls,SD,57104-0198,605-330-4247,w-fsd.webmaster@noaa.gov
https://api.weather.gov/stations/KA08,KA08,Perry,ALC105,ALZ033,Vaiden Fld Airport,America/Chicago,223.108,32.5105,-87.3848,465 Weathervane Road,Calera,AL,35040,205-664-3010,sr-bmx.webmaster@noaa.gov
https://api.weather.gov/stations/KA39,KA39,Pinal,AZC021,AZZ132,Ak-Chin Regional Airport,America/Phoenix,1305.838,32.99,-111.91833,"2727 E Washington St
NWS PAB 1TA",Phoenix,AZ,85034,(602) 275-7418,w-psr.webmaster@noaa.gov
https://api.weather.gov/stations/KAAA,KAAA,Logan,ILC107,ILZ042,Logan County Airport,America/Chicago,590.58,40.15885,-89.33891,1362 State Route 10,Lincoln,IL,62656,217-732-3089,w-ilx.webmaster@noaa.gov
https://api.weather.gov/stations/KAAF,KAAF,Franklin,FLC037,FLZ115,"Apalachicola, Apalachicola",America/New_York,19.686,29.72694,-85.02472,"1017 Academic Way
FSU, Love Bldg, 4th Floor",Tallahassee,FL,32306-4509,850-942-8833 (person) or 850-942-8851 (recording),sr-tae.webmaster@noaa.gov
https://api.weather.gov/stations/KAAO,KAAO,Sedgwick,KSC173,KSZ083,Wichita Jabara Airport,America/Chicago,1400.987,37.74969,-97.21908,2142 S. Tyler Road,Wichita,KS,67209-3016,316-942-3102,w-ict.webmaster@noaa.gov
https://api.weather.gov/stations/KAAT,KAAT,Modoc,CAC049,CAZ285,Alturas,America/Los_Angeles,4380.135,41.48362,-120.5615,4003 Cirrus Dr.,Medford,OR,97504-4198,(541) 773-1067,w-mfr.webmaster@noaa.gov
https://api.weather.gov/stations/KABE,KABE,Lehigh,PAC077,PAZ061,"Allentown, Lehigh Valley International Airport",America/New_York,383.877,40.64985,-75.44771,732 Woodlane Rd.,Mount Holly,NJ,8060,609-261-6600,wfophi.webmaster@noaa.gov
https://api.weather.gov/stations/KABH,KABH,El Paso,COC041,COZ227,ELLICOTT-B AFA,America/Denver,6037.04,38.7578,-104.3013,3 Eaton Way,Pueblo,CO,81001-4856,(719) 948-9429,w-pub.webmaster@noaa.gov
https://api.weather.gov/stations/KABI,KABI,Taylor,TXC441,TXZ127,"Abilene, Abilene Regional Airport",America/Chicago,1784.864,32.41028,-99.68167,7654 Knickerbocker Road,San Angelo,TX,76904,325-944-9445,sr-sjt.webmaster@noaa.gov
https://api.weather.gov/stations/KABQ,KABQ,Bernalillo,NMC001,NMZ106,"Albuquerque, Albuquerque International Airport",America/Denver,5348.03,35.04167,-106.61472,2341 Clark Carr Loop SE,Albuquerque,NM,87106-5633,(505) 243-0702,sr-abq.webmaster@noaa.gov
https://api.weather.gov/stations/KABR,KABR,Brown,SDC013,SDZ271,"Aberdeen, Aberdeen Regional Airport",America/Chicago,1295.995,45.44333,-98.41306,824 Brown County 14 South,Aberdeen,SD,57401-9311,605-225-0519,w-abr.webmaster@noaa.gov
https://api.weather.gov/stations/KABY,KABY,Dougherty,GAC095,GAZ125,"Albany, Southwest Georgia Regional Airport",America/New_York,196.86,31.53556,-84.19444,"1017 Academic Way
FSU, Love Bldg, 4th Floor",Tallahassee,FL,32306-4509,850-942-8833 (person) or 850-942-8851 (recording),sr-tae.webmaster@noaa.gov
https://api.weather.gov/stations/KACB,KACB,Antrim,MIC009,MIZ021,"Bellaire, Antrim County Airport",America/Detroit,620.109,44.98833,-85.19833,8800 Passenheim Road,Gaylord,MI,49735-9454,989-731-3384,w-apx.webmaster@noaa.gov
https://api.weather.gov/stations/KACJ,KACJ,Sumter,GAC261,GAZ104,Americus Souther Field Airport,America/New_York,465.902,32.11081,-84.18886,4 Falcon Drive,Peachtree City,GA,30269,770.486.1133,sr-ffc.webmaster@noaa.gov
https://api.weather.gov/stations/KACK,KACK,Nantucket,MAC019,MAZ024,"Nantucket, Nantucket Memorial Airport",America/New_York,45.934,41.25389,-70.05972,46 Commerce Way,Norton,MA,2766,508.622.3250,box.webmaster@noaa.gov
https://api.weather.gov/stations/KACP,KACP,Allen,LAC003,LAZ031,"Oakdale, Allen Parish Airport",America/Chicago,104.992,30.75056,-92.68861,500 Airport Boulevard,Lake Charles,LA,70607,(337) 477-5285,sr-lch.webmaster@noaa.gov
https://api.weather.gov/stations/KACQ,KACQ,Waseca,MNC161,MNZ084,Waseca Municipal Airport,America/Chicago,1108.978,44.07024,-93.55342,1733 Lake Drive West,Chanhassen,MN,55317-8581,952-361-6670,w-mpx.webmaster@noaa.gov
https://api.weather.gov/stations/KACT,KACT,McLennan,TXC309,TXZ159,"Waco, Waco Regional Airport",America/Chicago,511.836,31.61722,-97.22778,3401 Northern Cross Blvd.,Fort Worth,TX,76137,817.429.2631,sr-fwd.webmaster@noaa.gov
https://api.weather.gov/stations/KACV,KACV,Humboldt,CAC023,CAZ201,"Arcata / Eureka, Arcata Airport",America/Los_Angeles,216.546,40.97806,-124.10861,300 Startare Drive,Eureka,CA,95501,(707) 443-6484,w-eka.webmaster@noaa.gov
https://api.weather.gov/stations/KACY,KACY,Atlantic,NJC001,NJZ022,"Atlantic City, Atlantic City International Airport",America/New_York,55.777,39.45202,-74.56699,732 Woodlane Rd.,Mount Holly,NJ,8060,609-261-6600,wfophi.webmaster@noaa.gov
https://api.weather.gov/stations/KADC,KADC,Otter Tail,MNC111,MNZ031,Wadena Municipal Airport,America/Chicago,1364.896,46.45022,-95.21353,4797 Technology Circle,Grand Forks,ND,58203-0600,701-772-0720,w-fgf.webmaster@noaa.gov
https://api.weather.gov/stations/KADF,KADF,Clark,ARC019,ARZ053,Dexter B Florence Memorial Field,America/Chicago,180.455,34.0998,-93.0661,8400 Remount Road,North Little Rock,AR,72118,(501) 834-0308,sr-lzk.webmaster@noaa.gov
https://api.weather.gov/stations/KADG,KADG,Lenawee,MIC091,MIZ082,"Adrian, Lenawee County Airport",America/Detroit,800.564,41.86778,-84.07944,9200 White Lake Road,White Lake,MI,48386,248-620-9804,w-dtx.webmaster@noaa.gov
https://api.weather.gov/stations/KADH,KADH,Pontotoc,OKC123,OKZ042,"Ada, Ada Municipal Airport",America/Chicago,1013.829,34.80444,-96.67139,"National Weather Center
120 David L. Boren Blvd. Suite 2400",Norman,OK,73072,(405) 325-3816,sr-oun.webmaster@noaa.gov
https://api.weather.gov/stations/KADM,KADM,Carter,OKC019,OKZ046,"Ardmore, Ardmore Municipal Airport",America/Chicago,757.911,34.30306,-97.01944,"National Weather Center
120 David L. Boren Blvd. Suite 2400",Norman,OK,73072,(405) 325-3816,sr-oun.webmaster@noaa.gov
https://api.weather.gov/stations/KADS,KADS,Dallas,TXC113,TXZ119,Dallas / Addison Airport,America/Chicago,639.795,32.96667,-96.83333,3401 Northern Cross Blvd.,Fort Worth,TX,76137,817.429.2631,sr-fwd.webmaster@noaa.gov
https://api.weather.gov/stations/KADU,KADU,Audubon,IAC009,IAZ057,"Audubon, Audubon County Airport",America/Chicago,1282.871,41.70111,-94.92028,9607 NW Beaver Drive,Johnston,IA,50131-1908,515-270-2614,w-dmx.webmaster@noaa.gov
https://api.weather.gov/stations/KADW,KADW,Prince Georges,MDC033,MDZ013,Camp Springs / Andrews Air Force Base,America/New_York,278.885,38.81667,-76.85,"Weather Forecast Office Baltimore/Washington
43858 Weather Service Rd.",Sterling,VA,20166,(703) 996-2200,lwxwebmaster@noaa.gov
https://api.weather.gov/stations/KAEG,KAEG,Bernalillo,NMC001,NMZ106,"Albuquerque, Double Eagle II Airport",America/Denver,5836.899,35.145,-106.795,2341 Clark Carr Loop SE,Albuquerque,NM,87106-5633,(505) 243-0702,sr-abq.webmaster@noaa.gov
https://api.weather.gov/stations/KAEJ,KAEJ,Chaffee,COC015,COZ220,Central Colorado Regional Airport,America/Denver,7943.301,38.81416,-106.12069,3 Eaton Way,Pueblo,CO,81001-4856,(719) 948-9429,w-pub.webmaster@noaa.gov
https://api.weather.gov/stations/KAEL,KAEL,Freeborn,MNC047,MNZ093,"Albert Lea, Albert Lea Municipal Airport",America/Chicago,1259.904,43.68333,-93.36667,1733 Lake Drive West,Chanhassen,MN,55317-8581,952-361-6670,w-mpx.webmaster@noaa.gov
https://api.weather.gov/stations/KAEX,KAEX,Rapides,LAC079,LAZ028,"Alexandria, Alexandria International Airport",America/Chicago,88.587,31.33472,-92.55861,500 Airport Boulevard,Lake Charles,LA,70607,(337) 477-5285,sr-lch.webmaster@noaa.gov
https://api.weather.gov/stations/KAFF,KAFF,El Paso,COC041,COZ226,Air Force Academy,America/Denver,6571.843,38.96667,-104.81667,3 Eaton Way,Pueblo,CO,81001-4856,(719) 948-9429,w-pub.webmaster@noaa.gov
https://api.weather.gov/stations/KAFJ,KAFJ,Washington,PAC125,PAZ029,"Washington, Washington County Airport",America/New_York,1181.16,40.13333,-80.28333,192 Shafer Road,Moon Township,PA,15108,412-262-1591,pit-comments@noaa.gov
https://api.weather.gov/stations/KAFK,KAFK,Otoe,NEC131,NEZ068,"Nebraska City, Nebraska City Municipal Airport",America/Chicago,1158.193,40.6,-95.85,6707 North 288th Street,Valley,NE,68064-9443,402-359-5166,w-oax.webmaster@noaa.gov
https://api.weather.gov/stations/KAFN,KAFN,Cheshire,NHC005,NHZ011,Jaffrey Airport-Silver Ranch,America/New_York,1007.267,42.8066699,-72.00127,"P.O. Box 1208
1 Weather Lane",Gray,ME,4039,207-688-3216,gyx.webmaster@noaa.gov
https://api.weather.gov/stations/KAFO,KAFO,Lincoln,WYC023,WYZ414,Afton WY,America/Denver,6201.09,42.7113299,-110.94217,12744 West U.S. Hwy 26,Riverton,WY,82501,307-857-3898,nws.riverton@noaa.gov
https://api.weather.gov/stations/KAFP,KAFP,Anson,NCC007,NCZ083,Anson County Airport,America/New_York,298.571,35.01944,-80.07836,"1005 Capability Drive, Suite 300
Centennial Campus ",Raleigh,NC,27606-5226,(919) 326-1042,rah.webmaster@noaa.gov
https://api.weather.gov/stations/KAFW,KAFW,Tarrant,TXC439,TXZ118,"Fort Worth, Fort Worth Alliance Airport",America/Chicago,721.82,32.97333,-97.31806,3401 Northern Cross Blvd.,Fort Worth,TX,76137,817.429.2631,sr-fwd.webmaster@noaa.gov
https://api.weather.gov/stations/KAGC,KAGC,Allegheny,PAC003,PAZ021,Pittsburgh - Allegheny County Airport,America/New_York,1236.937,40.35521,-79.92144,192 Shafer Road,Moon Township,PA,15108,412-262-1591,pit-comments@noaa.gov
https://api.weather.gov/stations/KAGS,KAGS,Richmond,GAC245,GAZ065,"Augusta, Bush Field",America/New_York,141.083,33.36444,-81.96333,2909 Aviation Way,West Columbia,SC,29170-2102,(803) 822-8135,NWS.Columbia@noaa.gov
https://api.weather.gov/stations/KAHN,KAHN,Clarke,GAC059,GAZ036,"Athens, Athens Airport",America/New_York,803.845,33.95083,-83.3280599,4 Falcon Drive,Peachtree City,GA,30269,770.486.1133,sr-ffc.webmaster@noaa.gov
https://api.weather.gov/stations/KAHQ,KAHQ,Saunders,NEC155,NEZ051,Wahoo,America/Chicago,1223.813,41.2406,-96.5946,6707 North 288th Street,Valley,NE,68064-9443,402-359-5166,w-oax.webmaster@noaa.gov
https://api.weather.gov/stations/KAIA,KAIA,Box Butte,NEC013,NEZ312,"Alliance, Alliance Municipal Airport",America/Denver,3924.076,42.05722,-102.8,1301 Airport Parkway,Cheyenne,WY,82001-1549,307-772-2468,w-cys.webmaster@noaa.gov
https://api.weather.gov/stations/KAIB,KAIB,Montrose,COC085,COZ290,Nucla Hopkins Field Airport,America/Denver,5909.081,38.23875,-108.563277,2844 Aviators Way,Grand Junction,CO,81506-8644,970-243-7007,w-gjt.webmaster@noaa.gov
https://api.weather.gov/stations/KAID,KAID,Madison,INC095,INZ040,Anderson Municipal Airport,America/Indiana/Indianapolis,905.556,40.10612,-85.60977,6900 West Hanna Avenue,Indianapolis,IN,46241-9526,317-856-0664,w-ind.webmaster@noaa.gov
https://api.weather.gov/stations/KAIG,KAIG,Langlade,WIC067,WIZ019,Langlade County Airport,America/Chicago,1509.26,45.15659,-89.11144,2485 South Point Road,Green Bay,WI,54313-5522,920-494-2363,w-grb.webmaster@noaa.gov
https://api.weather.gov/stations/KAIK,KAIK,Aiken,SCC003,SCZ030,Aiken Municipal Airport,America/New_York,524.96,33.649,-81.685,2909 Aviation Way,West Columbia,SC,29170-2102,(803) 822-8135,NWS.Columbia@noaa.gov
https://api.weather.gov/stations/KAIO,KAIO,Cass,IAC029,IAZ070,Atlantic,America/Chicago,1177.879,41.4,-95.05,9607 NW Beaver Drive,Johnston,IA,50131-1908,515-270-2614,w-dmx.webmaster@noaa.gov
https://api.weather.gov/stations/KAIT,KAIT,Aitkin,MNC001,MNZ036,Aitkin Municipal Airport - Steve Kurtz Field,America/Chicago,1197.565,46.54899,-93.67573,5027 Miller Trunk Highway,Duluth,MN,55811-1442,218-729-6697 - Duluth; 218-283-4615 - Intl Falls,w-dlh.webmaster@noaa.gov
https://api.weather.gov/stations/KAIZ,KAIZ,Miller,MOC131,MOZ057,"Kaiser Lake Ozark, Lee C Fine Memorial Airport",America/Chicago,866.184,38.1,-92.55,"Springfield-Branson Regional Airport
5805 West Highway EE",Springfield,MO,65802-8430,Business: 417-863-8028  Recording: 417-869-4491,contact.sgf@noaa.gov
https://api.weather.gov/stations/KAJG,KAJG,Lawrence,ILC101,ILZ073,"Mount Carmel, Mount Carmel Municipal Airport",America/Chicago,419.968,38.60928,-87.72508,1362 State Route 10,Lincoln,IL,62656,217-732-3089,w-ilx.webmaster@noaa.gov
